UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/03/15T18:20:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,40,33,13,988.65,nan,36656,0,128,8.61,14.8,17.02,8.61,14.8,17.02,57,57,1510.61,426.95,88,11.9,2.05,0.49,9.38,16.87,19.41,9.38,16.87,19.41,61,61,1683.15,481.03,92.44,14.31,3.38,1.03,
2023/03/15T18:22:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,996.35,0.05,36568,0,248,9.77,15.21,18.3,9.77,15.21,18.3,58,58,1670.21,474.23,87.35,10.84,4.07,1.4,10.13,14.15,16.6,10.13,14.15,16.6,55,55,1702.6,490.28,85,5.83,2.53,2.1,
2023/03/15T18:24:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,996.43,0.05,36568,0,368,9.34,14.76,17.86,9.34,14.76,17.86,57,57,1576.24,451.62,87.48,10.14,3.41,1.34,8.98,13.66,15.71,8.98,13.66,15.71,54,54,1559.09,455.07,79.04,6.79,2.75,1.39,
2023/03/15T18:26:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,33,20,996.35,0.05,36568,0,488,9.9,16.02,16.79,9.9,16.02,16.79,59,59,1663.81,486.05,97.19,7.28,0.52,0,10.6,18.27,19.93,10.6,18.27,19.93,64,64,1807.36,515.47,107.95,10.73,2.29,1.16,
2023/03/15T18:28:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,33,20,996.47,0.05,36568,0,608,9.88,15.97,17.05,9.88,15.97,17.05,59,59,1729.91,490.48,92.26,6.31,0.34,0,10.02,16.32,20,10.02,16.32,20,60,60,1662.2,490.9,102.1,12.49,5.12,1.05,
2023/03/15T18:30:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,20,996.32,0.05,36568,0,728,9.26,13.65,16.5,9.26,13.65,16.5,54,54,1518.28,442.83,81.2,8.85,2.04,0.85,9.93,15.98,17.95,9.93,15.98,17.95,59,59,1664.59,484.52,94.53,10.19,2.83,1.03,
2023/03/15T18:32:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,21,996.26,0.05,36568,0,848,9.09,15.38,16.91,9.09,15.38,16.91,58,58,1562.74,448.38,98.53,8.62,0.97,0.59,10.14,15.74,17.95,10.14,15.74,17.95,59,59,1673.47,491.7,96.7,7.93,3.23,1.05,
2023/03/15T18:34:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,34,22,996.15,0.05,36568,0,968,9.74,15.03,16.9,9.74,15.03,16.9,57,57,1597.81,462.12,82.43,9.07,1.69,1.69,10.44,18.19,20.76,10.44,18.19,20.76,64,64,1759.06,513.72,116.83,11.7,3.48,0.52,
2023/03/15T18:36:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,996.05,0.05,36568,0,1088,7.91,11.25,13.75,7.91,11.25,13.75,47,47,1319.32,373.42,64.39,5.89,3.16,0.53,9.07,14.49,16.44,9.07,14.49,16.44,56,56,1492.37,438.67,81.93,10.44,2.74,0,
2023/03/15T18:38:11z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,996.05,0.05,36568,0,1208,8.27,13.84,17.82,8.27,13.84,17.82,55,55,1464.27,416.44,85.45,10.44,4.87,1.96,8.24,14.39,16.32,8.24,14.39,16.32,56,56,1447.42,421.64,91.32,8.44,2.78,1.22,
2023/03/15T18:40:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,21,996.03,nan,36656,0,128,9.39,15.61,17.44,9.39,15.61,17.44,58,58,1628.34,465.73,90.02,9.17,1.41,0.34,10.79,17.69,18.44,10.79,17.69,18.44,63,63,1849,534.95,107.72,6.41,0.67,0,
2023/03/15T18:42:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,20,996.01,0.05,36568,0,248,7.93,13.19,15.14,7.93,13.19,15.14,53,53,1453.68,408.61,81.35,7.82,1.96,0.53,9.91,15.5,17.26,9.91,15.5,17.26,58,58,1628.22,479.91,94.59,8.5,2.21,0.28,
2023/03/15T18:44:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47,35,20,995.92,0.05,36384,0,368,10.66,16.58,17.15,10.66,16.58,17.15,60,60,1778.54,504.54,87.1,7.05,0.44,0,11.7,18.94,20.13,11.7,18.94,20.13,65,65,1928,563.24,111.63,6.5,1.85,0.48,
2023/03/15T18:46:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47,34,20,995.99,0.05,36568,0,488,10.44,15.4,18.26,10.44,15.4,18.26,58,58,1735.21,491.35,86.09,7.96,3.96,0.81,10.96,16.55,18.13,10.96,16.55,18.13,60,60,1777.47,521.02,84.49,10.11,2.22,0.69,
2023/03/15T18:48:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,21,995.77,0.05,36568,0,608,10.19,15.97,18.05,10.19,15.97,18.05,59,59,1693.24,485.47,97.21,7.72,1.93,0.45,11.17,17.46,19.73,11.17,17.46,19.73,62,62,1802.85,532.2,102.44,8.27,3.08,0.64,
2023/03/15T18:50:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47,35,20,995.95,0.05,36568,0,728,9.46,16.09,18.57,9.46,16.09,18.57,59,59,1669.11,475.57,102.69,6.78,2.81,1.22,11.12,18.17,21.29,11.12,18.17,21.29,64,64,1862.64,543.76,105.38,12.36,3.9,2.21,
2023/03/15T18:52:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,47,35,20,995.98,0.05,36568,0,848,9.47,16.35,19.21,9.47,16.35,19.21,60,60,1649.63,465.6,102.75,8.58,2.74,0.63,10.34,16.82,19.16,10.34,16.82,19.16,61,61,1718.2,503.71,97.3,10.93,3.07,1.25,
2023/03/15T18:54:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,34,22,995.76,0.05,36568,0,968,7.32,11.24,15.22,7.32,11.24,15.22,47,47,1313.24,367.41,68.56,8.85,4.03,2.17,7.04,11.18,12.46,7.04,11.18,12.46,47,47,1233.38,351,70.18,6.54,1.57,1.14,
2023/03/15T18:56:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,34,22,995.67,0.05,36504,0,1088,8.74,14.86,18.26,8.74,14.86,18.26,57,57,1489.45,430,93.55,12.98,3.48,1.03,9,17.7,21.61,9,17.7,21.61,63,63,1586.26,468.49,110.82,13.21,5.47,2.35,
2023/03/15T18:58:21z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,995.77,0.05,36504,0,1208,7.4,11.67,15.6,7.4,11.67,15.6,49,49,1280.53,366.26,77.4,9.79,4.67,2.25,8.38,14.86,16.53,8.38,14.86,16.53,57,57,1448.48,425.76,85.81,14.19,2.1,0.55,
2023/03/15T19:00:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,995.74,nan,36656,0,128,8,11.39,13.59,8,11.39,13.59,47,47,1385.41,383.51,60.51,5.41,1.76,1.56,7.85,12,13.54,7.85,12,13.54,50,50,1336.02,386.24,72.37,7.2,2.54,0,
2023/03/15T19:02:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,995.98,0.05,36568,0,248,8.33,12.85,14.62,8.33,12.85,14.62,53,53,1410.11,402.56,76.42,5.96,1.35,0.76,9.16,13.84,16.5,9.16,13.84,16.5,55,55,1512.31,437.29,84.31,9.34,3.38,1.9,
2023/03/15T19:04:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,996.02,0.05,36568,0,368,7.25,12.14,14.05,7.25,12.14,14.05,51,51,1299.81,363.8,75.34,8.64,2,0.41,7.38,14.04,16.34,7.38,14.04,16.34,55,55,1366.93,394.52,86.84,9.12,2.89,1.14,
2023/03/15T19:06:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,995.82,0.05,36504,0,488,6.42,10.84,12.72,6.42,10.84,12.72,45,45,1189.37,337.47,63.72,6.11,2.25,0.39,7.11,13.12,14.75,7.11,13.12,14.75,53,53,1313.68,380.7,82.32,8.53,2.18,0.32,
2023/03/15T19:08:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,995.61,0.05,36504,0,608,7.85,13.65,14.87,7.85,13.65,14.87,54,54,1396.25,401.55,81.49,6,1.02,0.11,8.79,13.68,15.63,8.79,13.68,15.63,54,54,1527.32,430.54,82.84,6.82,2.35,0.98,
2023/03/15T19:10:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,34,21,995.76,0.05,36504,0,728,8.94,15.46,17.78,8.94,15.46,17.78,58,58,1560.94,448.57,95.7,10,1.74,0.67,10.36,16,19.51,10.36,16,19.51,59,59,1694.34,495.97,97.44,11.76,4.51,1.15,
2023/03/15T19:12:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,995.6,0.05,36504,0,848,6.36,10.5,11.97,6.36,10.5,11.97,44,44,1147.09,325.24,59.91,6.69,1.41,0.72,6.88,11.88,13.98,6.88,11.88,13.98,49,49,1224.54,356.07,75.8,7.82,2.93,1.18,
2023/03/15T19:14:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,20,995.78,0.05,36504,0,968,9.64,16.19,19.02,9.64,16.19,19.02,60,60,1666.86,482.07,100.22,8.38,2.62,0.97,11.17,18.33,20.3,11.17,18.33,20.3,64,64,1845.44,549.7,114.15,8.7,3.11,0.74,
2023/03/15T19:16:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,20,995.62,0.05,36504,0,1088,9.11,15.12,17.84,9.11,15.12,17.84,57,57,1579.32,447.61,92.56,10.6,2.95,1.68,10.37,17.65,20.46,10.37,17.65,20.46,63,63,1769,519.89,103.02,11.32,3.12,2.32,
2023/03/15T19:18:31z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,995.36,0.05,36504,0,1208,9.09,14.36,16.91,9.09,14.36,16.91,56,56,1586.29,444.89,94.65,7.78,3.16,0.44,10.26,16.33,18.29,10.26,16.33,18.29,60,60,1707.52,493.12,94.45,10.41,2.45,1.24,
2023/03/15T19:20:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,33,21,995.44,nan,36656,0,128,8.78,14.39,17.51,8.78,14.39,17.51,56,56,1481.56,425.85,93.98,8.78,3.66,1.71,9.41,16.44,19.15,9.41,16.44,19.15,60,60,1606.46,475.64,108.97,10.69,3.67,0.62,
2023/03/15T19:22:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,33,23,995.4,0.05,36568,0,248,9.48,15.26,17.83,9.48,15.26,17.83,58,58,1648.78,474.91,90.39,6.74,2.52,1.7,9.37,17.81,21.12,9.37,17.81,21.12,63,63,1695.58,492.81,112.72,10.95,4.63,1.4,
2023/03/15T19:24:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,32,21,994.5,0.05,36568,0,368,7.29,12.59,13.93,7.29,12.59,13.93,52,52,1328.34,374.78,78.07,7.03,0.85,0.51,7.95,12.84,13.89,7.95,12.84,13.89,53,53,1372.12,395.09,74.32,8.5,1.79,0.14,
2023/03/15T19:26:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,32,21,995.28,0.05,36504,0,488,8.1,11.95,13.19,8.1,11.95,13.19,50,50,1316.07,376.83,71.5,4.52,1.55,0.79,6.41,11.23,13.48,6.41,11.23,13.48,47,47,1255.61,357.36,69.18,8.36,2.82,1.21,
2023/03/15T19:28:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,32,22,995.29,0.05,36504,0,608,7.55,12.76,16.52,7.55,12.76,16.52,52,52,1347.52,382.14,72.91,11.48,4.48,1.55,7.81,14.03,15.26,7.81,14.03,15.26,55,55,1403.33,407.28,90.24,6.14,1.72,0.86,
2023/03/15T19:30:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,32,22,995.2,0.05,36504,0,728,7.59,12.55,14.43,7.59,12.55,14.43,52,52,1314.11,378.57,78.12,7.71,1.39,0.89,7.07,13.53,15.8,7.07,13.53,15.8,54,54,1307.69,386.9,85.32,11.02,3.22,1.15,
2023/03/15T19:32:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,32,23,995.37,0.05,36504,0,848,6.53,10.52,11.93,6.53,10.52,11.93,44,44,1147.86,328.5,68.14,6,1.79,1,6.62,12.26,17.84,6.62,12.26,17.84,51,51,1230.1,360.45,85.05,12.93,7.07,3.48,
2023/03/15T19:34:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,32,22,995.16,0.05,36504,0,968,6.8,11.03,12.73,6.8,11.03,12.73,46,46,1191.31,344.17,65.37,6.14,2.34,0.44,6.8,12.34,15.32,6.8,12.34,15.32,52,52,1304.57,375.77,79.07,8.45,3.96,1.82,
2023/03/15T19:36:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,32,22,995.03,0.05,36192,0,1088,9.22,14.9,16.57,9.22,14.9,16.57,57,57,1622.28,460.09,80.67,6.76,1.21,0.38,9.6,17.26,18.61,9.6,17.26,18.61,62,62,1669.37,488.58,111.07,9.7,2.39,0.04,
2023/03/15T19:38:40z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,32,23,994.89,0.05,36504,0,1208,7.61,11.33,13.74,7.61,11.33,13.74,47,47,1283.32,367.74,74.09,6.35,2.11,0.74,7.53,13.56,16.51,7.53,13.56,16.51,54,54,1403.29,405.9,92.88,9.92,3.46,2.14,
2023/03/15T19:40:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,31,22,994.95,nan,36656,0,129,5.64,9.69,11.26,5.64,9.69,11.26,40,40,1061.36,301.71,56.48,5.88,0.95,0.24,3.28,6.72,9.31,3.28,6.72,9.31,28,28,799.77,220.05,51.05,9.13,4.05,0.67,
2023/03/15T19:42:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,32,23,995.04,0.05,36568,0,249,5.16,8.19,9.61,5.16,8.19,9.61,34,34,987.26,264.09,48.11,5.44,1.61,0.81,4.46,8.64,10.1,4.46,8.64,10.1,36,36,996.41,272.46,51.95,6.17,2.03,0.71,
2023/03/15T19:44:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,33,20,994.91,0.05,36256,0,369,8.97,14.43,19.02,8.97,14.43,19.02,56,56,1584.1,447.76,95.48,12.17,4.59,1.79,10.21,19.09,21.73,10.21,19.09,21.73,66,66,1785.59,516.57,122.18,12.27,3.25,1.54,
2023/03/15T19:46:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,995.15,0.05,36568,0,489,8.47,13.51,15.63,8.47,13.51,15.63,54,54,1474.88,416.73,71.53,7.73,2.34,1.56,9.25,15.64,18.09,9.25,15.64,18.09,58,58,1542.68,453.08,99.4,10.3,3.28,0.79,
2023/03/15T19:48:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,48,34,21,994.94,0.05,36568,0,609,12.16,20.11,22.84,12.16,20.11,22.84,68,68,1988.68,566.07,125.14,10.77,2.95,1.33,12,20.95,24.48,12,20.95,24.48,70,70,2004.75,597.25,127.86,14.52,4.5,1.93,
2023/03/15T19:50:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,34,22,994.84,0.05,36568,0,729,9.82,17.02,20.95,9.82,17.02,20.95,61,61,1651.8,485.76,112.95,13.53,3.78,0.8,9.95,17.31,19.4,9.95,17.31,19.4,62,62,1659.47,493.26,112.62,12.36,2.59,0.62,
2023/03/15T19:52:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,33,23,994.84,0.05,36568,0,849,5.83,9.66,11.48,5.83,9.66,11.48,40,40,1026.98,295.22,63.64,5.66,2.07,0.69,5.36,10.09,11.46,5.36,10.09,11.46,42,42,1051.12,306.2,59.88,7.61,2.14,1.18,
2023/03/15T19:54:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.78,0.05,36504,0,969,8.83,14.4,17.93,8.83,14.4,17.93,56,56,1519.5,431.52,84.9,10.38,3.83,1.38,9.55,16.96,19.18,9.55,16.96,19.18,61,61,1604.89,478.59,102.95,10.64,2.89,1.07,
2023/03/15T19:56:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.84,0.05,36504,0,1089,8.1,13.6,17.72,8.1,13.6,17.72,54,54,1391.17,402.28,83.93,12.28,4.9,1.66,7.43,14.83,16.9,7.43,14.83,16.9,57,57,1398.1,399.97,91.53,9.93,2.76,1.38,
2023/03/15T19:58:50z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,32,22,994.82,0.05,36504,0,1209,7.85,12.42,13.56,7.85,12.42,13.56,52,52,1387.69,392.8,75.96,5.55,0.91,0.25,8.59,13.29,16.22,8.59,13.29,16.22,53,53,1454.39,422.46,82.24,9.83,4.17,1.32,
2023/03/15T20:01:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.73,nan,36656,0,129,6.3,11.37,13.51,6.3,11.37,13.51,47,47,1255.95,354.19,74.81,5.67,3.12,0.56,8,16.08,19.33,8,16.08,19.33,59,59,1468.2,418.98,100.8,13.77,4.2,2.4,
2023/03/15T20:03:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,32,21,994.74,0.05,36568,0,249,6.09,9.54,11.32,6.09,9.54,11.32,40,40,1126.71,318.68,55.52,6.21,1.32,0.61,6.17,10.05,13.16,6.17,10.05,13.16,42,42,1188.41,339.71,62.07,9.34,3.93,1.62,
2023/03/15T20:05:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.57,0.05,36568,0,369,8.93,13.86,15.88,8.93,13.86,15.88,55,55,1548.92,435.12,78.59,8.27,1.36,0.47,8.77,16.73,19.18,8.77,16.73,19.18,61,61,1602,466.41,101.71,10.09,3.25,1.79,
2023/03/15T20:07:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.62,0.05,36568,0,489,8.45,12.48,15.41,8.45,12.48,15.41,52,52,1439.84,403.74,72.64,6.72,3.28,2.45,7.91,13.05,14.36,7.91,13.05,14.36,53,53,1388.78,405.47,81.05,6.07,1.64,0.65,
2023/03/15T20:09:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.72,0.05,36568,0,609,7.77,13.33,15.04,7.77,13.33,15.04,54,54,1387.42,395.39,83.35,6.25,2.07,1.12,8.58,13.8,17.47,8.58,13.8,17.47,55,55,1508.44,442.61,91.32,11.1,5.36,1.29,
2023/03/15T20:11:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,33,23,994.68,0.05,36568,0,729,8.52,13.8,16.89,8.52,13.8,16.89,55,55,1515.11,426.25,84.27,10.04,2.75,1.43,9.38,14.7,17,9.38,14.7,17,56,56,1525.45,455.23,92.65,10.2,2.87,0.97,
2023/03/15T20:13:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,32,22,994.46,0.05,36568,0,849,7.55,13.59,15.36,7.55,13.59,15.36,54,54,1333.81,383.03,87.83,9.34,1.28,0.52,6.59,12.57,14.74,6.59,12.57,14.74,52,52,1225.86,363.29,81.19,8.93,2.31,1.59,
2023/03/15T20:15:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,33,23,994.48,0.05,36568,0,969,8.6,14.6,16.7,8.6,14.6,16.7,56,56,1473.42,423.16,101.09,6.32,2.25,0.7,8.47,13.88,17.51,8.47,13.88,17.51,55,55,1481.11,424.54,90.14,11.49,4.98,1.51,
2023/03/15T20:17:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,34,23,994.41,0.05,36568,0,1089,9.53,15.89,19.79,9.53,15.89,19.79,59,59,1716,483.56,106.81,12.56,4.35,0.49,10.59,18.93,21.97,10.59,18.93,21.97,65,65,1854.05,539.69,113.07,12.62,3.83,1.76,
2023/03/15T20:19:00z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,52,33,24,994.36,0.05,36568,0,1209,8.7,15.09,16.48,8.7,15.09,16.48,57,57,1486.12,428.68,86.91,12.07,0.39,0.39,9.32,16.69,21.49,9.32,16.69,21.49,61,61,1617.66,475.59,111.2,15.83,7.02,1.56,
2023/03/15T20:21:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.37,nan,36656,0,129,10.33,17.17,21.76,10.33,17.17,21.76,62,62,1777.57,509.12,112.93,13.57,4.71,0.62,10.85,17.74,22.26,10.85,17.74,22.26,63,63,1889.54,543.72,109.97,12.38,6.77,2.1,
2023/03/15T20:23:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.47,0.05,36568,0,249,10.16,16.53,19.56,10.16,16.53,19.56,60,60,1729.36,498.29,99.47,11.38,2.51,1.05,11.53,20.03,23.97,11.53,20.03,23.97,68,68,1953.83,575.69,124.21,13.74,5.67,2.17,
2023/03/15T20:25:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,49,34,22,994.3,0.05,36568,0,369,9.89,17.05,19.11,9.89,17.05,19.11,61,61,1718.68,487.65,109.09,10.39,2.18,0.7,10.67,16.65,18.93,10.67,16.65,18.93,61,61,1753.42,516.25,101.22,8.76,3.05,0.73,
2023/03/15T20:27:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,34,23,994.29,0.05,36568,0,489,10.17,17.05,18.05,10.17,17.05,18.05,61,61,1687.58,493.92,100.98,11.02,0.98,0.47,11.16,16.82,19.02,11.16,16.82,19.02,61,61,1867.88,548.5,97.71,9.88,3.21,0.75,
2023/03/15T20:29:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,51,34,23,994.21,0.05,36504,0,609,9.82,15.49,18.93,9.82,15.49,18.93,58,58,1666.05,478.53,95.65,10.74,4,2.14,11.29,18.28,20.43,11.29,18.28,20.43,64,64,1931.28,555.29,113.55,9.62,2.62,0.93,
2023/03/15T20:31:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,34,22,994.24,0.05,36504,0,729,7.89,12.8,17.53,7.89,12.8,17.53,52,52,1402.64,400.45,83.25,11.89,4.44,3.24,8.98,16.17,18.42,8.98,16.17,18.42,60,60,1566.2,461.36,106.14,12.12,3.36,0.51,
2023/03/15T20:33:10z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,50,33,22,994.22,0.05,36504,0,849,7.79,13.38,16.02,7.79,13.38,16.02,54,54,1404.88,407.97,87.26,7.62,2.86,1.52,8.25,14.61,18.14,8.25,14.61,18.14,56,56,1536.89,442.75,97.07,9.95,5.05,0.98,
